Protein.IDs	LFQ.intensity.1_0h_RS1	LFQ.intensity.2_05h_RS1	LFQ.intensity.3_1h_RS1	LFQ.intensity.4_2h_RS1	LFQ.intensity.5_8h_RS1	LFQ.intensity.6_16h_RS1	LFQ.intensity.7_24h_RS1	LFQ.intensity.8_30h_RS1	LFQ.intensity.1_0h_RS3	LFQ.intensity.2_05h_RS3	LFQ.intensity.3_1h_RS3	LFQ.intensity.4_2h_RS3	LFQ.intensity.5_8h_RS3	LFQ.intensity.6_16h_RS3	LFQ.intensity.7_24h_RS3	LFQ.intensity.8_30h_RS3
ENSG00000144278	22.6084452476391	NA	NA	NA	NA	22.1344877381413	19.4560936731932	21.1767599623885	22.2189226543534	NA	21.2801975901834	NA	NA	19.4295947164068	NA	NA
ENSG00000159720	19.7466520864785	18.3374738202546	20.383847704459	18.7455036398055	20.1776725792081	NA	18.7763237877527	18.8738165619886	19.4803405508103	20.0176729405675	NA	NA	18.6007042133698	NA	18.6446660694914	NA
ENSG00000148672	24.652941228801	24.782417987946	24.8575205300261	NA	24.8203605159673	NA	NA	NA	24.8612175625108	24.6666574398023	NA	24.6725500813281	24.786062987479	24.5094807325262	24.8046927310457	23.9072904571808
NA	24.652941228801	NA	24.8575205300261	NA	24.8203605159673	24.8055293755862	24.7087252353287	24.8537188346456	24.8612175625108	24.6666574398023	24.6975275753699	24.6725500813281	NA	NA	24.8046927310457	NA
ENSG00000175166	24.38469101592	24.6756758319857	NA	24.5924059370205	NA	NA	NA	NA	25.2235404154738	24.9841583554831	25.07789794276	24.8890189056713	NA	NA	24.3181726135266	NA
ENSG00000029725	17.4426519735952	16.5513027169712	16.9780177205568	16.8107724413447	17.8246356090517	16.934681429932	17.3728820600954	NA	16.7981680012112	17.3289553617813	18.5179922608084	18.1277727103818	17.1153281933712	17.8731556984857	17.2622416920333	NA
ENSG00000198910	NA	NA	22.9094529241121	NA	NA	20.9359620924768	21.5571663753835	21.5372525318627	23.2792342256251	NA	22.709819206189	22.7403448760689	21.1919556067531	NA	NA	NA
NA	NA	NA	25.0971589805026	NA	NA	NA	NA	NA	25.3528255366522	25.0285472056947	NA	24.8363898186547	NA	24.8678767117678	NA	25.2053082309742
NA	20.4277752352477	20.9891921278023	NA	NA	NA	20.1170545734523	20.130439848842	NA	21.8305507960855	NA	21.7332652896455	NA	NA	NA	20.6081067960449	NA
NA	NA	20.3576722700092	NA	20.2407447568027	20.1203492671163	16.9862642618598	19.7424311557113	NA	20.8480452137619	20.6867125278106	21.1233838590311	20.6977820713058	NA	20.5228650037674	19.5598289076615	20.720504798569
ENSG00000086062	NA	23.4441747298291	NA	22.7316712085054	22.5696192304948	NA	22.1838328294795	22.5491491683294	NA	NA	NA	NA	22.1069654219765	21.8567704886601	NA	21.2474825347609
ENSG00000137992	NA	NA	19.3211794321713	19.7226908143403	19.6314932643949	19.1088868410194	19.9250038205573	NA	18.7038089691618	19.3212455062761	19.4065288976843	18.3711385189869	NA	19.0594659338102	19.425728133037	18.3074587660267
ENSG00000108848	NA	22.1844080607085	21.6717621863446	21.9699696313941	21.927197802703	21.3008954530869	21.0702519973034	21.3261924594861	21.9085553440505	21.4092458968895	21.7595501419717	21.9416680688837	NA	20.1484269290991	21.1221834295337	NA
ENSG00000198589	NA	17.7489134928599	18.4549498635605	17.5677036054534	17.7378678769086	NA	19.4350394322358	NA	NA	17.5059510788026	NA	NA	17.4167480561433	17.7178638156107	NA	16.598605039617
NA	NA	19.288073008233	NA	NA	18.8867920851143	NA	NA	NA	17.4673030465557	17.6128109173169	17.5384466197774	17.3491429800472	18.2696563397625	NA	17.7347625350066	NA
ENSG00000135406	NA	19.288073008233	19.1233080719744	NA	18.8867920851143	17.4323298389062	NA	17.804988072759	NA	17.6128109173169	NA	17.3491429800472	18.2696563397625	18.264030185614	17.7347625350066	18.1682020062373
ENSG00000175084	NA	19.288073008233	19.1233080719744	21.8258625028744	18.8867920851143	17.4323298389062	NA	17.804988072759	17.4673030465557	NA	17.5384466197774	NA	18.2696563397625	NA	17.7347625350066	NA
NA	24.3693955308669	23.8980913248148	NA	23.9844191542017	24.1120347305481	24.129984142662	24.213266819423	NA	NA	23.3394651180737	22.7409830135601	NA	NA	NA	23.6394246208064	23.6477912847062
NA	NA	21.1380242557671	21.0031253207362	21.1588167531049	21.3493265888087	22.1189562764046	21.8930807743297	22.2236729761849	NA	NA	22.3008116866698	22.328796528648	NA	NA	22.2612949569986	NA
NA	22.1731037111199	22.3394651180737	NA	NA	22.0951639074154	22.2008112205935	21.0724780758658	NA	21.8886288098612	NA	21.9212888983648	21.1807104726045	21.1173716980751	20.5840780095078	20.3272894826101	20.8007293077243
ENSG00000119139	NA	22.0623017961555	NA	NA	21.9708824629018	NA	NA	NA	21.7507871177336	21.9857919166613	NA	21.6524598855717	21.400777309573	22.8939510110414	19.309702822986	NA
NA	NA	NA	23.8904112445674	NA	NA	22.7878372138427	NA	22.3035734136363	NA	23.8071520665444	24.0775720204631	23.7046154406065	23.4027560297112	NA	NA	23.4529962678719
NA	NA	24.6399765528078	24.6016724171753	NA	NA	NA	24.6842636473115	24.6406385926087	24.5839403324405	24.4633866714456	24.1380555137168	24.5297550942834	24.4673727075945	NA	24.2543620216548	24.2525586075335
NA	24.061675747983	24.6399765528078	24.6016724171753	NA	24.4645711757913	23.8670283171295	24.6842636473115	NA	24.5839403324405	24.4633866714456	NA	24.5297550942834	NA	24.0222526594334	NA	24.2525586075335
ENSG00000163399	24.061675747983	NA	24.6016724171753	24.6213709078135	24.4645711757913	23.8670283171295	24.6842636473115	24.6406385926087	24.5839403324405	NA	NA	24.5297550942834	24.4673727075945	NA	24.2543620216548	24.2525586075335
ENSG00000145817	18.4557125040673	19.8279876837153	19.1729938802921	NA	NA	NA	18.5022646443457	17.1589646384047	20.1319473673082	19.493437218415	18.9992348182849	19.2673490689036	19.7413616455927	18.2311180309297	18.3958604320012	19.7974082214828
ENSG00000115816	18.9388214902839	20.8509467925718	NA	20.3570278740895	NA	19.9330105434981	NA	NA	19.085866606983	NA	NA	NA	19.3025362937456	NA	20.0557643409114	18.7895973218419
ENSG00000142655	NA	20.5779155846755	20.5242049979308	NA	20.3757055259118	20.5771780105077	20.2597156833578	NA	18.6929559767725	19.1544225792235	NA	19.0385332362227	17.8928510924213	19.6769694191415	19.1159377399083	NA
ENSG00000069248	NA	20.3460288751403	21.257530565496	NA	20.429819436852	20.7096930211098	20.6933644408298	NA	NA	20.8839021356939	21.1023909685193	NA	20.5887512294526	20.9708473646755	21.1236364538038	20.2733266544029
ENSG00000169288	NA	20.2753743215765	20.9245544754156	20.3181588189869	20.0218800407002	20.3255338449844	NA	20.6142317514131	NA	NA	19.6992911578063	NA	19.5506904290075	NA	18.6656690133596	19.2586350386989
ENSG00000153015	NA	NA	NA	19.7276014271692	NA	NA	17.85355323331	NA	NA	19.4269362746374	NA	18.4495597626193	19.6466887819687	NA	19.3123423395752	NA
NA	21.9985532447005	21.538910720523	21.8472041927545	NA	21.6566989319829	21.3955571459702	NA	NA	21.4163769660895	20.9753330116343	21.2906398816125	20.9947953713212	21.0270879654456	NA	NA	20.2232899897821
ENSG00000149532	NA	19.2756698556499	19.6887966810545	18.6013573120867	NA	20.2252921792291	20.5387686647217	17.3477597632194	20.5154727055676	20.640329678508	20.1768208214736	20.3019560736063	20.0500611951936	20.0135898386697	20.9963134893595	NA
ENSG00000197879	25.1198507943011	NA	25.4841608235115	25.3206879110431	NA	NA	NA	NA	24.7436046474997	NA	NA	NA	25.1652649321542	23.9742129067327	24.1378992171952	NA
NA	17.5144520919627	17.651934600643	17.9061859826319	NA	17.974493014498	15.6154572204706	17.8284836256387	18.8274295451923	NA	17.5182996914293	17.7409006890977	18.5489422885365	NA	NA	18.7677189309354	18.6868834733693
ENSG00000084463	NA	NA	NA	19.8656547458235	19.343710561329	NA	20.231985197161	NA	19.8218673854801	18.8306823134354	NA	19.6896158511574	NA	NA	18.1349075661388	19.1674916508397
ENSG00000078668	NA	23.5503945219116	23.2537851743697	23.235641479317	NA	23.0640796091234	23.1476664028178	23.837015748063	22.7188756493334	NA	22.3114944500666	NA	23.00682735338	22.9324339267674	23.0058513503836	22.4740495075442
NA	24.2518366102004	23.9162490535764	24.0169082386815	24.2884166485607	23.8624951003882	23.676267883532	NA	NA	24.6109360638467	24.484806180284	24.7295672249626	NA	NA	NA	NA	24.3086923184537
ENSG00000126602	24.4247675530422	24.6021823335459	NA	24.8058737353064	NA	NA	NA	24.7021333612959	NA	24.3925731792576	24.412027588972	NA	24.5176126857708	23.9458345838557	NA	NA
NA	NA	NA	21.4559833451183	21.7857637455848	NA	NA	NA	20.4761528685246	NA	NA	NA	21.0350997792022	21.416480056235	20.948635293514	20.1516508299734	20.858554757473
ENSG00000109861	20.8871789583807	19.2477143116175	19.4923617695434	NA	19.5470602011758	19.5578488255926	NA	17.6624736741998	20.1826513726412	NA	20.8494967326313	NA	18.5787264809668	18.1007752504382	18.8795712845366	NA
ENSG00000174840	17.8109606721547	17.5901776668819	NA	18.6299115274205	17.9872640120725	17.5589139244634	17.3461154688824	NA	NA	NA	19.7541763633844	NA	17.5695589711261	NA	17.8189066674868	NA
NA	NA	24.3163091566166	24.4401873712367	NA	NA	23.8271620272759	23.9667525659425	NA	NA	NA	25.0710789936235	NA	24.3355860800364	24.4095696251621	24.5511576507529	24.5313029227335
ENSG00000139613	NA	NA	21.622700688898	NA	NA	18.7025920754282	16.1518291741058	15.965198070719	NA	NA	20.0520532262196	NA	19.4890129710371	18.7330418104087	NA	NA
ENSG00000133026	22.9541849483915	NA	NA	NA	NA	22.3507298837589	21.4475332715634	21.620599296509	23.3435370796843	23.0679896658325	22.993845735684	NA	NA	21.5136909761229	NA	NA
ENSG00000134285	NA	NA	20.3084145833405	NA	17.4557927585685	NA	NA	20.9055104054522	20.666830778147	20.772011660714	20.5768090819694	NA	NA	NA	NA	NA
NA	22.9789499072638	23.1138477011744	22.8433176661314	NA	22.7376863653598	NA	23.2714185722088	22.7297227967578	NA	NA	23.1905698192657	23.1181166666635	22.9425273913964	NA	NA	23.0348311959303
ENSG00000075415	NA	24.6874709442882	25.3804034614917	25.0023013551486	25.4176715013451	25.0166532479528	NA	25.6973950076209	25.0106479548923	25.1915189260846	24.3498259944122	NA	NA	25.3060864503705	25.5328788101372	NA
ENSG00000183311	NA	NA	27.6543078056209	NA	27.4866944947063	27.6687821053936	27.3425710289415	27.0124393810839	28.2551187838612	NA	28.4367449594931	28.3970125337153	NA	NA	NA	NA
ENSG00000186298	19.9561719364648	NA	20.6920024439943	20.1657019649367	NA	19.8447241510077	18.9054516446571	NA	NA	19.6997486586599	NA	20.4667257256587	19.8087945336833	18.1798119224755	18.6030974646274	NA
ENSG00000004455	23.7872593347586	23.3621214788932	23.4833306546725	23.1395394867668	22.7197322263619	NA	NA	NA	23.5056700774136	23.22875998589	NA	NA	NA	22.914662501922	NA	NA
NA	22.6260253609143	22.7615804485931	NA	NA	22.3423709586445	NA	22.2688229497899	21.0014081943928	NA	NA	22.1351456232565	22.3917082462905	NA	22.4262401809717	22.4958979561671	22.0807954120262
ENSG00000111540	22.6260253609143	NA	22.5971432576528	NA	22.3423709586445	NA	22.2688229497899	21.0014081943928	22.7942976613954	22.3342907461698	22.1351456232565	22.3917082462905	22.8830444651479	22.4262401809717	NA	22.0807954120262
NA	NA	21.6165219222181	NA	20.7881957810226	22.0136920571816	21.3754934272579	NA	21.5538430006873	19.5535243035559	NA	NA	NA	NA	20.3343998717733	21.111270692378	21.7830877604941
ENSG00000241468	NA	21.871434531181	NA	22.0142030411332	NA	21.929908515313	NA	NA	21.4646833415779	NA	NA	21.8586685720842	22.244495077009	21.8344911105944	NA	NA
ENSG00000106263	NA	NA	NA	25.470013612799	24.9597398647254	24.8386034272238	25.0755741381648	NA	25.7322096666533	NA	NA	NA	NA	NA	25.140397931898	25.267030387018
NA	20.2738957424308	NA	19.6428872581848	19.6636380139231	19.39686395872	19.0778066919385	18.6556425209813	NA	21.3111340846941	20.342018224786	21.1527032368812	20.6979517103255	NA	19.7208387557559	19.0828299268757	NA
ENSG00000165219	NA	22.25375632595	23.1359127769125	NA	22.0219477967195	NA	21.1912930048981	NA	NA	NA	22.8275497182533	22.8790290128746	NA	NA	22.3084145833405	22.31589472801
ENSG00000137824	NA	19.8569300237757	NA	18.4742921691483	19.5848304119987	17.9341630860326	17.8194681123891	17.7187335337168	19.6958127995691	NA	18.6740750002616	NA	18.8685513006797	NA	NA	18.7907430251906
NA	20.4491970181911	NA	NA	NA	19.9060538293785	NA	19.4281229539319	17.4637957470881	19.8221631233722	NA	NA	NA	NA	NA	NA	NA
NA	23.088337300175	23.1342840462193	NA	23.3705267172217	22.7871995409503	23.2284811063863	23.4913050937572	NA	22.9965548609177	22.81971757334	22.8481789673666	NA	NA	23.0385365852175	22.6095728465217	NA
ENSG00000117394	20.5906711052696	NA	22.1656713002884	22.4234216656538	NA	NA	NA	21.5919039633815	22.3150655134795	22.2899648312808	NA	22.2583647510098	22.2841576214072	21.7413945654216	NA	NA
NA	21.2631591451904	NA	NA	NA	18.2822468491332	18.1635415798956	17.9970030152728	NA	NA	20.5637437047217	NA	19.5200661472885	21.2624711100255	NA	20.9778500725361	18.5279122047329
ENSG00000166347	NA	NA	NA	19.1740430332444	NA	NA	18.0951703475727	19.1521709387482	15.8897891279733	NA	NA	19.0888710356431	19.9774308672329	NA	18.5011374325042	NA
ENSG00000105854	21.6498753911912	NA	NA	22.8948392219584	22.6462976522776	22.7926505111991	21.684830788592	22.9340010653639	22.0206937949606	NA	22.5762093718058	21.7180394740176	NA	21.9369685570668	22.3222637659686	21.2811603118809
ENSG00000104067	NA	NA	NA	22.0598949684708	NA	NA	20.1538785485885	NA	21.0839467147252	NA	21.348192160957	21.5338829118331	19.5342534804911	NA	NA	NA
NA	NA	NA	22.2989955523015	22.2130887895136	22.2313407314576	NA	21.698502899421	21.6328514627389	22.2822355352534	22.4620638649975	22.436900600477	NA	22.4612646017837	NA	21.3701808014251	21.2704208084694
ENSG00000092094	16.8005713339994	17.1078913419646	17.6621259279062	16.9459238623012	16.8633877589426	NA	NA	NA	NA	17.4199601778479	18.9953199927257	18.2524344497185	NA	NA	17.2510940201088	16.7679775016039
ENSG00000100714	26.5119100587802	NA	26.941900852609	NA	26.4017312092283	26.5425490888664	NA	25.7441438047931	26.7063556289253	26.3989458784094	NA	26.8667925633842	26.4283025331525	NA	NA	NA
ENSG00000100603	20.7449290734573	NA	20.686370575915	NA	NA	NA	19.5548174021755	NA	21.0688097610358	NA	20.8918578529904	NA	NA	NA	NA	20.2716180421773
ENSG00000132716	NA	22.1004352062887	NA	20.2444660422214	19.9909238469406	NA	19.2892669472817	19.688745467476	NA	NA	NA	NA	18.4290634198035	NA	19.4240063195619	20.2442337428826
NA	16.5001416441207	17.4970097697157	17.8964624941674	17.9939666331227	17.4083131533946	16.2077388422639	NA	NA	NA	17.1035951680782	NA	16.3537843436949	NA	17.8328158605814	NA	NA
ENSG00000100883	NA	NA	19.0699374505174	NA	17.1495685177896	NA	NA	18.413487447159	19.9923077271819	20.0332186454186	19.9185983198732	NA	17.7129031010429	NA	18.7176295711269	NA
ENSG00000123374	20.9707069632311	NA	18.8764869700434	21.0444021243469	18.3728395597628	NA	17.7527073068149	NA	20.415036123417	NA	NA	NA	17.6466008968927	19.1326252370311	19.0282892047259	NA
NA	20.9707069632311	20.1140066250491	NA	21.0444021243469	18.3728395597628	18.3138041938908	17.7527073068149	NA	20.415036123417	20.7927299350776	NA	NA	NA	19.1326252370311	NA	NA
ENSG00000058804	17.6095683378813	18.3465916415805	20.070514067248	17.5665892396516	18.1750426783276	17.0768155970508	19.7079589618509	18.5045164293123	NA	NA	18.1835481565707	17.986653135937	17.4459686083608	NA	NA	NA
ENSG00000145216	NA	18.2139965124521	NA	NA	19.6064630488958	18.3641004480623	16.3088722622623	NA	NA	20.1663151210685	NA	NA	NA	16.351663937159	NA	NA
NA	20.6794285541258	NA	NA	21.4189005564519	20.2249390535289	21.2713330766361	NA	22.0230991624448	20.6941299993731	18.2141388485575	19.9527639938387	19.7947616990507	15.7029031570336	NA	18.0811921400761	NA
NA	18.5795000933915	19.725555982613	18.9753610031176	18.71987006686	NA	NA	NA	19.1549416898885	NA	19.4281638565031	NA	18.2806620420303	19.7033020548404	NA	NA	NA
ENSG00000179335	17.9626814101744	17.7647420325625	17.0220426498009	NA	17.1374114631902	16.8383668294953	17.6470929843764	NA	17.9751090602149	NA	NA	18.089543584578	17.1581757415753	NA	18.74533950134	NA
ENSG00000149782	19.2052634793613	19.996865136452	NA	20.0638163676226	20.5922234213594	NA	NA	18.0099597973013	NA	NA	21.1122893200473	NA	18.9923077271819	18.5399614989431	19.265358655271	18.9129536406086
ENSG00000175110	NA	20.9735123992943	20.3958186032356	19.6185217235914	NA	17.7098107941938	19.6753850995619	NA	NA	20.7421350630493	20.4540261274394	NA	21.0402602853966	NA	NA	NA
ENSG00000049656	21.3778247992137	21.664922909938	NA	21.4637857710134	NA	20.2733266544029	NA	21.3946678366723	21.666830778147	21.9428495054247	NA	21.8403046337368	21.9078222114072	NA	NA	NA
ENSG00000169045	26.2955455919835	NA	26.2351301573053	26.405696311466	26.1572869456032	NA	NA	NA	26.7231222027128	NA	NA	NA	26.7064873758814	NA	NA	NA
NA	21.1072528400552	NA	21.9487778593564	NA	NA	NA	21.5158576552172	20.2034722755874	NA	NA	20.3675171341847	19.775166571464	NA	NA	NA	NA
ENSG00000010278	NA	20.9483501195576	21.878972904171	NA	NA	NA	23.829099441172	23.2665658142311	NA	NA	22.210831840388	NA	22.8834920090465	22.4833798631807	NA	NA
ENSG00000146112	NA	NA	NA	21.5781920778008	20.4224467156505	NA	21.6136024405892	21.0365090216269	22.2044278610113	NA	NA	NA	20.2623564055897	NA	21.7413534155181	NA
NA	19.0624467369993	NA	17.8912497123271	NA	18.4493582491972	NA	NA	NA	NA	17.615543431295	NA	NA	18.0799951202589	NA	17.3174302798871	18.8058383192417
ENSG00000143933	NA	24.1677550130352	23.6224325964094	NA	NA	NA	23.3507029101859	22.2996943361069	NA	23.5648835223736	NA	NA	23.3505680347554	NA	22.563231656787	22.3664236074844
ENSG00000160014	23.3473272358467	24.1677550130352	NA	24.3583700409376	23.4758066434759	23.1181325128803	NA	22.2996943361069	NA	NA	NA	NA	NA	22.7266913130142	NA	22.3664236074844
NA	NA	24.1677550130352	23.6224325964094	NA	23.4758066434759	23.1181325128803	NA	NA	24.9418560894249	23.5648835223736	NA	23.179739042526	23.3505680347554	NA	22.563231656787	NA
NA	NA	21.0002393799893	21.3645814087605	NA	21.6333837407	NA	21.1715775340592	19.762034845847	21.0175370231863	20.9664181422411	NA	21.224468084769	21.4046281065868	NA	NA	22.3688495825504
ENSG00000100258	20.551216336255	16.2509090354898	21.521044447236	16.0812129490281	NA	17.2501688597328	19.610451762244	NA	NA	NA	19.5400182759799	18.8105841859728	18.714480312205	18.2707971889899	NA	18.8991503704804
NA	21.2368971013641	NA	NA	21.5893000261526	NA	20.4037443729966	NA	NA	22.0269529322144	21.4409603872945	22.0248582993257	21.8713217192764	NA	NA	NA	20.5173964274886
ENSG00000173465	21.6329845506411	20.8679332536753	21.1858602556464	21.0818032779872	20.9492767288892	20.2671661569661	20.1844685980243	NA	21.3864287905301	20.9497754259775	21.5503710346217	21.1423314635105	NA	20.8905967882679	21.0215412128631	21.5547799373619
NA	21.0547049961802	21.1398985350549	20.8644612434257	NA	NA	NA	NA	18.464832882396	20.3190414037301	NA	NA	20.3966549482102	NA	NA	20.4676214695644	NA
ENSG00000224501	NA	NA	28.1980740381526	28.2710177679165	28.0397793626505	27.9698840238209	28.0468723754763	27.7424614812164	NA	28.1071430690752	28.4490411234252	28.2698592629724	NA	28.0147819375732	28.1290310157848	NA
ENSG00000154380	22.2423740003873	22.9636517755247	22.5708007325735	NA	NA	22.4730338478154	NA	NA	NA	22.5550608997519	22.4723646080349	NA	NA	NA	21.1284273706905	21.0187598188868
ENSG00000196405	22.2423740003873	NA	22.5708007325735	22.8705129757099	22.7221529612354	NA	NA	NA	NA	NA	NA	22.8834547190238	22.6350236959147	20.896373797537	NA	21.0187598188868
ENSG00000041357	24.1805587297655	NA	NA	24.1592326418786	23.955090076969	23.8563335760151	NA	23.3093864224078	NA	24.1734087528888	24.1717302244378	24.1202859785269	23.976399802772	NA	NA	23.7404684085819
ENSG00000100201	26.0966564498827	26.0828997514493	NA	NA	NA	NA	25.6542258475057	NA	NA	26.0335547421099	NA	25.852957291932	25.5731145984117	25.0742270648166	25.5219909442594	25.149497194955
NA	NA	NA	21.5087677564182	21.5239179610811	NA	NA	NA	20.8828579475403	22.3447022589172	NA	21.0291793659506	22.1710277148505	21.684017460011	NA	NA	NA
ENSG00000170540	22.1779158462251	23.0937624896521	22.2716180421773	NA	22.3203642692993	21.7319404627005	NA	NA	22.2996663912523	NA	NA	NA	21.2331562159274	NA	NA	20.839997219493
NA	NA	18.5769197704373	NA	NA	17.5030803517529	18.6895817283546	NA	NA	16.1542841181609	17.7968381239861	18.6512689650566	NA	17.4107163336043	18.1137523384456	NA	18.5536367929355
NA	20.5856374320533	19.6301248965019	NA	NA	20.6189876466961	19.7356717045889	18.307814492961	NA	18.8275225832758	NA	19.1756762408927	NA	NA	18.781711891005	NA	18.5255437486447
NA	20.678655152352	19.4249904645864	19.6155075107443	18.7657781723258	18.8005081396657	19.8195928482564	NA	17.0094131355385	20.582884371538	20.195444301902	NA	20.5404724118516	18.7838551174773	19.6095863723584	19.3720530776925	18.7694633842752
NA	22.7228408771008	NA	23.3746447206868	23.1247252624375	22.8934696683736	NA	23.1374302260091	NA	NA	NA	22.2693652787956	22.6002096572536	NA	NA	NA	22.8801133524494
NA	NA	22.4932124181115	NA	NA	21.5691324482596	NA	NA	21.4253695913177	NA	NA	22.7843265198669	NA	21.5791593866558	NA	NA	22.4311211051623
ENSG00000179222	NA	22.4932124181115	22.3502982460607	22.1532291525867	21.5691324482596	20.4225493729986	NA	21.4253695913177	23.1375396709233	22.1695605050549	NA	NA	21.5791593866558	NA	21.7338031532727	22.4311211051623
ENSG00000162614	20.9298362957029	NA	NA	NA	19.9368966900195	19.9805022145221	NA	NA	19.4972437265865	NA	NA	20.4222413790374	NA	18.3496181547038	16.6775544885253	19.2901223712794
ENSG00000120265	NA	NA	23.3454334024221	23.7258804539062	NA	NA	23.3475975806504	21.3840058629113	23.8524334980341	23.6293423888794	23.9588111052979	24.3374928757421	23.6206440388695	23.4568857815786	23.6408592050475	23.9612864696619
NA	NA	18.6796519041382	NA	16.5701521845558	19.3990984778198	18.1294842717463	17.8673149417876	17.093417564388	NA	NA	NA	NA	19.1207289403606	NA	18.5823698845344	NA
ENSG00000182446	20.6921727639332	21.0446689318822	19.1850496270458	19.6615345667711	20.4501037083064	NA	NA	17.4959174690539	20.8905967882679	21.2277028943042	21.0003081599965	NA	NA	19.5502394987312	20.0367102296476	18.560146215272
ENSG00000184900	NA	NA	23.361853842302	22.3068860837562	NA	NA	NA	22.8720924248678	22.3641004480623	21.9246632007846	23.084871306111	22.8800946638425	NA	NA	23.2105643361305	23.528861360362
NA	NA	23.5105072824176	23.361853842302	NA	23.0106052747639	23.5589419427651	23.2320144842174	NA	22.3641004480623	NA	23.084871306111	NA	NA	23.7186875521375	NA	NA
NA	20.3479759782877	19.9344510778573	20.8307441998047	NA	19.9320013129281	20.2861335682786	19.4680989723404	NA	20.3098582224196	NA	19.4309629258266	20.2507240271489	18.2410241864067	18.2935614552461	20.0305270494123	18.1812202116691
ENSG00000117395	22.875358650593	NA	NA	NA	23.0343610548546	NA	23.0637011843604	22.4223697178454	NA	NA	23.2352762678017	23.1440445268331	23.3899505734802	NA	NA	NA
ENSG00000018510	NA	23.5162906008322	NA	NA	NA	NA	23.3898193179608	NA	23.5825628386622	NA	23.0311835889203	23.1988346795632	23.4686160887288	23.167326259305	23.4692373776756	NA
ENSG00000107438	23.1225626204525	NA	NA	23.4284143594511	NA	NA	22.3348362916635	NA	NA	22.6146810911373	22.7957249929161	22.8251249386296	NA	22.0534128672005	21.8183528063847	21.3366351295346
ENSG00000110711	21.8551361372567	NA	21.8520143259488	NA	21.0520532262196	20.6527224563325	21.4360872703877	21.1200960960986	22.5196775205913	NA	22.4351717256264	22.2412977421286	21.7239242005037	21.4469277967708	21.6454403118601	NA
NA	24.1728748874591	24.4375229965582	24.2991493137814	NA	24.1697439879016	NA	24.1704318408199	23.7149204489982	24.6540892402997	24.1986548596651	24.793523933469	NA	NA	24.0856980701144	24.3202403021677	NA
NA	22.1562263034449	NA	22.7628378052919	NA	21.6324965016321	21.7832076869304	NA	NA	21.5374895326749	NA	NA	21.9164495278719	20.884498475494	21.6622302605957	21.8316721769213	NA
ENSG00000177556	22.3106349686051	22.2660796394533	22.2028747131215	22.5357110768474	21.6427991412178	22.326411930855	21.6325408765469	NA	NA	NA	NA	23.065033457119	22.5712638027238	21.8262505431793	NA	NA
NA	23.6978456882758	22.943815416219	23.5492196887515	NA	NA	NA	23.2858796695232	NA	NA	23.6064811222322	22.9582978198117	NA	23.1618945693529	NA	23.4271358277821	NA
ENSG00000213719	NA	NA	25.9120966224295	25.9294480533475	NA	25.9979807150586	NA	25.7524878401045	NA	NA	26.4722158459147	26.2730740496634	26.2008074797028	NA	26.2858620360058	26.3647784227498
ENSG00000065150	NA	NA	25.8614305640675	NA	NA	NA	NA	24.3971512987376	NA	26.4171564025814	NA	NA	26.1008522304399	NA	25.9542248925108	NA
NA	18.024696007291	18.6512689650566	18.9410304072731	18.2176926949038	NA	NA	NA	16.829846587517	NA	18.818282583452	16.9091196024172	NA	NA	NA	NA	NA
ENSG00000073792	NA	NA	23.3107736292848	NA	NA	NA	NA	22.1149915625155	NA	22.9358901752743	23.365195736409	22.8129199508338	22.4409603872945	22.2839881285393	NA	NA
ENSG00000136231	NA	NA	23.3107736292848	NA	NA	22.5645346942338	22.43875429544	NA	NA	22.9358901752743	23.365195736409	NA	NA	NA	22.6138047490067	NA
ENSG00000087470	NA	NA	22.4963613159442	22.5895514882224	NA	NA	21.4543776184975	17.4215224706555	NA	22.5577506848214	NA	NA	NA	NA	21.4977992221457	NA
NA	18.9344222812617	NA	NA	19.2237613432261	19.8981762247306	NA	18.5613028637575	NA	20.2785538160664	18.383847704459	20.2753743215765	NA	NA	NA	16.523561956057	NA
ENSG00000189043	20.0993118494331	NA	NA	20.4005167495042	NA	NA	20.2317508793043	21.1168008235543	NA	NA	NA	19.5179538273741	NA	NA	19.6921557328441	NA
NA	21.7668863418084	NA	NA	NA	NA	21.6954475097758	22.0359723296734	NA	22.6364184063863	NA	NA	22.4893707428045	NA	NA	NA	NA
NA	22.3189035354501	NA	22.129119476744	21.6476815114483	NA	NA	NA	18.1671731020875	22.8494585534704	NA	22.7951106205038	22.4662278497381	NA	NA	NA	20.5314576142834
ENSG00000124383	21.21483846356	21.1752985736263	21.5092511685125	NA	21.235261657418	20.5704301694067	NA	NA	NA	20.1192096475049	NA	NA	NA	19.6300182159058	20.3967594572502	19.319945493093
NA	24.0560621415195	24.3461100569258	24.3336085240731	NA	24.3905410755858	24.3560876137996	24.6024655425614	24.3788832695774	24.004274653065	24.1631545785219	24.0526668814112	NA	24.631786317307	24.1113184566198	24.4104756780616	23.5984387547716
NA	NA	NA	25.6857345435702	NA	25.4009010591223	25.24698988527	25.4214325819138	NA	25.4767647417398	25.216452804682	25.5248326920113	25.3641939807565	NA	NA	25.6618009266958	NA
NA	25.5030633625519	NA	25.6857345435702	25.6198048886194	25.4009010591223	NA	25.4214325819138	NA	NA	25.216452804682	25.5248326920113	25.3641939807565	25.4784938886687	25.3097333491958	NA	25.3082756957312
