Protein.IDs	LFQ.intensity.1_0h_RS1	LFQ.intensity.2_05h_RS1	LFQ.intensity.3_1h_RS1	LFQ.intensity.4_2h_RS1	LFQ.intensity.5_8h_RS1	LFQ.intensity.6_16h_RS1	LFQ.intensity.7_24h_RS1	LFQ.intensity.8_30h_RS1	LFQ.intensity.1_0h_RS3	LFQ.intensity.2_05h_RS3	LFQ.intensity.3_1h_RS3	LFQ.intensity.4_2h_RS3	LFQ.intensity.5_8h_RS3	LFQ.intensity.6_16h_RS3	LFQ.intensity.7_24h_RS3	LFQ.intensity.8_30h_RS3
ENSG00000206053	22.2087499431672	22.4868939283134	NA	22.7699556491024	22.1574604310145	22.0680881018747	21.995451118274	20.8335263423785	NA	21.9333708119582	22.456309290072	NA	21.9193987458614	21.6303204571089	NA	NA
NA	NA	20.0221510456866	19.9159027141647	19.7219402663157	20.0195744406142	19.2866525111607	19.6607689158895	NA	19.7775282351522	19.797139036849	20.0810880908142	19.9502027434632	19.1626322692364	NA	19.5007679818586	18.6856179963252
ENSG00000174851	16.5647895796267	NA	18.0294490033761	NA	17.355006901018	19.0948354212703	17.992971518478	18.16511308978	NA	18.4194664705343	17.4261173060409	NA	19.7745554439893	19.890982642745	20.0048404057487	19.4248879807975
ENSG00000101596	NA	20.7410653333251	21.2077674343564	NA	20.3870075838872	NA	19.8977184442918	19.412247308079	20.3922587181729	20.3545550198909	20.4101780377287	20.4093494978404	20.0669720999218	NA	NA	19.2393701068265
ENSG00000087460	NA	20.0959687043486	20.1183226539074	20.0018204911446	NA	19.6584520885521	19.9605619812037	NA	20.5514979934403	20.4617392177188	20.0969981897484	20.7473079314908	20.7351262715962	19.6408062611388	20.8151111886375	20.1470607993152
ENSG00000134183	19.7821279899469	NA	20.1183226539074	20.0018204911446	NA	19.6584520885521	19.9605619812037	20.0678912230734	NA	20.4617392177188	20.0969981897484	20.7473079314908	NA	NA	NA	20.1470607993152
NA	20.1430792322077	20.1180691269687	19.9746330479891	NA	18.4179431418676	NA	20.4391856361285	20.6718485519971	NA	NA	NA	19.0201986725794	20.193039208337	19.7059698046375	19.8223187505477	19.9725311171027
ENSG00000101557	23.1288521114904	NA	23.5436851215491	23.3034061866546	23.2364446193691	NA	22.6013663808208	21.6968062596572	23.5848579314798	23.2080950116447	NA	23.3694620957983	23.1829998515357	22.8782994294645	NA	NA
NA	21.607926256057	20.5546862710713	NA	NA	21.2899648312808	NA	NA	NA	NA	NA	20.7426285170643	21.6100011031203	NA	NA	NA	19.4664668516229
ENSG00000185304	19.1791072620291	NA	20.1723103005395	19.7863302577575	19.9560300994652	NA	20.2055021385911	19.8113684213455	20.5973251520036	17.2726662309348	20.3542321609792	19.560463453109	19.8293356276955	19.7703993504871	19.6280075899799	20.0293141909627
NA	NA	NA	NA	22.8836411594993	NA	22.4878753535491	22.1932798982009	22.3819484493952	22.4744704251376	NA	NA	NA	NA	21.4941407147308	NA	21.4745694467266
NA	20.567833558746	21.1932798982009	20.4423279908763	NA	NA	20.3026255376744	NA	NA	21.0421322658782	20.1731647246337	NA	NA	NA	NA	20.340389103853	NA
ENSG00000110880	23.7891515247083	NA	23.7208804949693	23.9678081321435	NA	23.2940384580744	23.3611845335259	22.7411476483932	23.6572006744625	23.8220152620041	23.6112175598263	23.689658503526	23.8080364020305	NA	23.0121409644853	22.2011403809879
ENSG00000137710	25.3463468110445	NA	NA	25.2074323351777	NA	25.1440990000171	NA	24.4024958267993	25.0849280599615	24.5133415954876	24.8349925352129	24.9088026922545	NA	NA	NA	24.3323797107335
ENSG00000113811	17.5274922784118	18.8024027665895	18.7386266778715	18.3340288110389	NA	NA	NA	19.1860900525256	17.9643747144074	NA	17.8188442712305	18.3861235150561	18.9904530250999	19.4249494719444	19.392216784849	19.3296124165091
ENSG00000022277	16.8210265361162	19.4180873094248	17.5853440224446	17.6680955175204	16.9642054733912	17.0427067440544	18.0684948996114	NA	20.0025073906676	18.7240741350342	19.077206900056	NA	NA	16.2376581186797	17.7250067110466	NA
ENSG00000010244	NA	NA	22.3025697608658	22.4616143339258	22.5405670055008	22.6985876790556	22.418411633764	21.7751102942296	22.812175738348	NA	22.21335582614	22.5852018807104	22.0696293903235	22.0010988944865	21.8077416837616	NA
NA	NA	24.175237650291	24.0570543664835	24.3054951320085	23.8002553346463	23.7829678240878	23.1224204355371	22.2056512805635	NA	24.4737646995202	24.9069236158996	24.5440980026527	NA	24.2952302756068	23.8373045469912	24.2733408843398
ENSG00000171262	19.7295112150094	21.0776372108131	20.7421350630493	21.1143879709364	20.4529208834218	20.1007239281551	20.5232479862599	19.4184785487603	21.0287073791595	20.7591437375518	20.8167524356445	20.7492736795513	20.2945713923129	19.68090545852	NA	19.5173579781778
ENSG00000168522	18.9815338362483	NA	NA	18.8840512437546	17.9537303951867	17.7648715907361	17.7982945922735	NA	20.0053888026158	NA	NA	NA	18.6669174395101	NA	17.6984605077354	18.0342938793353
NA	17.7376038525604	17.0837909357511	NA	16.7331742467278	18.4108405272118	NA	20.5559034587693	18.6462844662831	20.6575278038334	20.455933193204	20.2039501474172	20.0380508997942	19.4194664705343	18.3357305399278	19.9659251659708	NA
NA	NA	23.3815260529522	23.3481381183266	23.8376895223213	22.4585387837333	21.5056700774136	22.1417392049643	NA	NA	23.4730834087849	23.3167234662085	23.3370164130317	22.6463855558278	22.6521972670144	22.1130846227878	22.8418023408413
NA	NA	21.4171499626829	19.9154359358573	21.0428002421106	19.5164156498252	18.3355124816996	20.4316567450624	22.9242282501371	20.8600715478571	21.1779766565706	NA	20.969934510953	22.5184533821764	21.881439625134	NA	21.4901790782618
NA	21.3922587181729	NA	21.2674519466782	20.7996231282204	20.323446246602	19.9373278386129	20.4279797857997	20.4002040152913	NA	NA	NA	21.1396487717925	21.4789196817798	NA	NA	20.5472673510133
ENSG00000204843	NA	22.0176729405675	21.6417413176038	22.1260654197789	NA	NA	NA	NA	22.0142371002958	21.1630624200345	22.1825604512584	22.0681537221718	21.4086759586375	NA	21.4381705115152	21.5380581758253
ENSG00000133119	22.2413850362286	21.5060576512205	22.0127036413903	20.2716180421773	20.9136403495223	NA	21.0816082620983	NA	22.1057832123647	21.7429984968457	21.6718053698171	21.6464075308785	20.3653826537822	20.9747730678893	NA	NA
ENSG00000015479	25.994834206746	NA	26.0839953922053	NA	25.8937936666838	25.8749507765437	25.7148156667023	25.7235388805859	NA	25.996839282706	25.950870173753	NA	NA	25.7892261655258	NA	25.3914591542792
ENSG00000103496	18.4634764784747	NA	18.3776341920487	15.3385623017241	16.0456743528624	17.1897859588602	18.0583300262057	16.0925713423353	18.5495816393295	NA	18.4555118482802	18.2418156098343	NA	16.1905191826927	NA	17.7935398089805
ENSG00000205531	24.3407558164895	23.9601377215209	24.160079452044	23.9457452998849	23.3915247089783	23.8214314506894	23.8811035023412	23.5793435624504	NA	NA	24.4189262846357	NA	NA	23.9937766468844	23.534571713489	NA
ENSG00000112695	NA	21.3192619655775	NA	NA	20.6195250633687	20.4965807502224	21.8802067918526	20.6610125761578	18.9938560987186	NA	NA	20.1257817256354	22.3185450162506	22.1605103645445	22.2460040813128	22.8970204187508
NA	22.8671414652446	22.9672276663097	22.8407464269825	22.784246631997	22.3459747514119	NA	22.2616966780437	NA	23.9174332705667	23.328413066264	23.5755401700858	23.660577439662	NA	22.3622017601898	21.9809902356583	22.8547367700408
NA	18.921928081775	NA	16.713037398929	NA	18.3849439132633	17.4922443993348	NA	NA	19.0907068711805	17.9279862416982	18.1789857340547	NA	17.7389234913818	NA	17.2249625979315	18.2378541440035
ENSG00000133226	NA	21.5034395051797	NA	NA	NA	21.4447055459621	21.811979829134	NA	21.194242256306	NA	21.0813481999001	21.935710366582	21.3663969257441	NA	21.4764990105045	20.8116663190461
ENSG00000100242	NA	NA	21.6924282061461	21.1245832905123	20.759062442928	18.8034122178335	20.3552005210385	NA	20.5305054031467	NA	20.6632731727189	20.570893358495	19.7887055897795	NA	18.6957788230247	NA
ENSG00000100129	24.2448869894597	NA	NA	NA	23.426112186025	23.4171242028014	23.1520687893219	NA	24.5311839179458	NA	24.3858102773883	NA	NA	23.6585087471241	23.3976735885581	23.9997234253885
ENSG00000182944	NA	22.562393367954	22.2333610465236	NA	21.9282826990099	NA	NA	19.8044997418002	23.2955806228828	NA	22.844908004078	23.2004969519624	NA	22.4765978929611	22.7591437375518	NA
ENSG00000071859	20.8831563641389	19.4464129433295	NA	19.8165493348788	20.6423584756348	18.5353741088994	20.5056216233659	NA	21.5951409047417	21.0845307361149	21.5719581293791	21.5462784134394	NA	NA	20.4002040152913	21.0244525350027
NA	20.8831563641389	19.4464129433295	20.231985197161	NA	20.6423584756348	18.5353741088994	20.5056216233659	NA	21.5951409047417	21.0845307361149	21.5719581293791	21.5462784134394	20.6565680139374	20.7985160999078	NA	21.0244525350027
ENSG00000206284	NA	18.7218401637375	19.549600439476	19.4892286249161	19.2666172819697	20.1055914113796	19.470106732954	NA	NA	20.3650622091711	20.7153185523314	NA	NA	NA	NA	20.150411720526
ENSG00000100300	19.8124186288326	19.5372904546091	17.8177831217745	20.1402106783393	NA	NA	19.0737336396751	21.2249390535289	17.9033640843417	18.0841024768805	18.0428135984811	18.7970598553384	21.1809532279544	18.30621303057	20.1464394033281	18.8006029301283
ENSG00000101843	23.1064862645638	22.9284634357703	NA	23.0548043427991	22.7347129274565	NA	23.2086755341021	NA	NA	22.2163787918544	NA	22.7767374280559	NA	NA	NA	22.8110390944111
NA	18.2684688987805	18.714983314723	NA	NA	NA	19.5227692422566	NA	NA	18.3819062153156	NA	18.4176959639617	17.8054290038554	16.256853657869	NA	18.6983926784474	17.3129183984182
ENSG00000078618	22.0661181037886	21.5810460748559	21.704256595372	21.9138959555237	21.4435931355993	NA	21.4733807388531	20.1625093454481	22.4576874736999	21.9408799066863	NA	22.1578921263727	NA	21.6466712053818	21.3124642173603	21.293393063645
ENSG00000117859	19.4980622769863	19.2423740003873	17.9956236337346	18.6564807286398	18.4572365766995	18.8727049361042	19.1248482934726	NA	19.9400554582897	19.0760065676926	19.0065397579578	NA	NA	NA	18.4781297050094	NA
ENSG00000090621	23.3147890026898	23.3574306552678	23.5408507492407	23.5482791329096	23.0752395282695	23.1822118661989	23.2905273951565	22.8480069961685	23.587721672626	23.1019263143705	NA	23.4129966862348	23.4110578403027	23.1145786060864	23.4141587443249	23.4006730911925
ENSG00000187109	25.6989585313899	25.5523895452657	NA	NA	25.5725364797741	NA	NA	25.2686016780914	26.3329771812815	26.1246108972586	NA	26.3664803045442	25.7765316267098	NA	25.7506746870624	NA
ENSG00000153914	NA	19.7813116826612	NA	18.413363481211	NA	18.1645239741598	17.6335345170925	18.9161360466964	18.9726152531625	18.9601377215209	19.218118568773	18.4576373809918	18.1164454987004	17.1349075661388	NA	NA
ENSG00000196591	NA	20.4136940334042	NA	19.8548927265862	19.522290339334	20.0892590829062	21.4217792647753	20.0964835388766	23.1068536328137	23.0141860112503	NA	22.7270861819029	NA	21.8280341855136	21.9094712362592	22.3565175231142
NA	20.162755182552	21.4731825256164	NA	21.1115254167293	20.9159756346348	21.4145716950711	19.3392802498837	NA	21.8125674769843	21.528456018525	20.6348464933055	NA	NA	19.6662240028032	20.4890521832311	20.6247990249043
NA	23.0881755231624	NA	23.6463635804423	23.7786635095847	22.9788451972157	NA	NA	22.3121872075016	NA	23.6952988188404	NA	23.6051249933143	23.6105418771783	22.8582132597565	NA	NA
NA	25.6346692689283	NA	26.1629241712642	26.362840506311	25.9655200951223	25.8076925581963	25.8627552009478	NA	26.3662801873277	26.2521796039866	26.6729007181122	26.6379609789943	26.5397716344978	26.1763224621585	26.3391932448908	NA
ENSG00000112096	21.2079461220978	NA	21.2176808632793	21.5903056115591	20.9781993172643	21.9566328104328	22.1817419008586	22.2713330766361	NA	21.8128024691187	NA	21.4830107584513	21.5665799496526	21.489640238283	22.2475115089044	22.6065940754552
NA	NA	22.40553726724	22.4758066434759	22.2513020994573	22.2270858996639	22.1145468353107	NA	21.152517573791	23.4677458344661	23.8656132164364	22.8822982499913	23.0628452492533	23.3995001153505	22.5591987518449	NA	NA
NA	NA	NA	20.5666263990494	NA	19.1124802326927	20.577546844727	NA	NA	19.4990361365911	19.1049518905389	20.0702519973034	20.0707760895954	NA	18.4720720279493	18.9259310583588	18.9159902182865
NA	20.7130541852858	NA	NA	19.9417755121934	19.9889841817514	18.1461410381593	18.4662676861352	NA	NA	19.7246237617037	20.5738542523838	20.4042642818425	NA	19.5314766520971	19.4864815305422	NA
ENSG00000166747	18.0820762559523	NA	NA	NA	17.8212134338871	19.3807654275652	19.161500975123	NA	20.4091422884984	NA	NA	20.3200336666073	19.271093662075	20.4208032038562	19.3806174816038	18.3276403539053
ENSG00000196975	NA	20.896152032101	NA	20.0037429862485	20.1090399337691	18.5186454725889	19.8232521612195	NA	20.106741834988	19.5534680555768	20.3479759782877	20.6472862585466	19.4021835213449	NA	20.0856332429989	20.3544474082815
ENSG00000072958	20.5165310700453	19.984262680628	20.6810599309267	20.5062029645588	20.5338353961463	20.2331562159274	NA	19.7991804188253	20.7389234913818	20.1907506496624	20.7328928050165	20.5479262663209	NA	20.2652212840896	NA	20.2046666585027
ENSG00000156471	NA	19.4858135888743	19.6147529725076	NA	19.0770764775132	19.4875417438724	18.3662368249385	19.8512823881884	18.4445539041379	18.6555027723455	17.909529833568	18.1656529011865	19.0351534898569	17.7460287574384	18.6304093395314	17.871592453029
ENSG00000073050	18.3696058655695	NA	17.3475002623569	NA	18.2077674343564	18.1573370657538	NA	17.7700444002968	18.2403255108926	19.0348849165849	NA	NA	18.3731370358021	18.0799430533826	18.0163948113655	NA
ENSG00000115806	20.9415606175716	NA	20.2147791873087	19.283242123268	NA	20.4628377292072	20.1865253567855	19.7961727253852	NA	21.5206608792601	NA	21.1367108099495	NA	19.6476375998064	NA	NA
ENSG00000205302	18.6949291492538	18.6506030222153	18.5641718234754	19.1408098041955	18.7851650755267	17.9250907744217	NA	18.6620215876711	NA	NA	18.0112709410216	17.4508890457431	NA	NA	NA	NA
ENSG00000140939	20.1027753967423	20.2020377096348	NA	20.1907506496624	19.3642714746811	18.9977197728031	NA	NA	NA	NA	NA	NA	NA	19.3748569441413	17.853370478739	19.9838453347765
ENSG00000125971	21.9674035897117	21.9049594290191	22.2829424822774	NA	21.4632369806393	21.324435485555	NA	20.155114685277	NA	22.0847577917117	22.5330273899415	22.3443500946627	NA	20.8370735124738	21.6472862585466	21.5101209023032
NA	21.9674035897117	21.9049594290191	22.2829424822774	22.6013210365799	21.4632369806393	21.324435485555	21.715486141928	20.155114685277	NA	22.0847577917117	22.5330273899415	22.3443500946627	21.5360669434449	NA	21.6472862585466	21.5101209023032
NA	18.6552581796548	16.0808591560198	NA	NA	18.554236588206	17.9877636274985	17.6542444250866	19.156892863449	NA	19.1464394033281	NA	NA	19.2562409438434	NA	18.4736185587955	19.4014962112797
ENSG00000168036	NA	22.690362085613	22.2048755738887	21.9516617906313	22.1511862886389	21.6305870879504	21.2004819850817	20.6758157933708	22.7372943875254	22.7171191210634	22.332270432212	22.3342634634791	NA	20.3828983894645	20.6465833192351	NA
ENSG00000138279	22.7357667210639	22.8485419503693	NA	NA	23.0322603400591	22.1368985182929	21.6679569700276	19.309791624712	23.1880660038897	NA	NA	22.5701521845558	22.477709853842	22.4713725706983	22.77639608296	NA
ENSG00000198959	22.0876738991071	NA	21.5757940417632	22.0496292256958	21.0159730522585	20.768219869524	20.4593395580775	NA	NA	NA	21.8183918176482	22.1144515187853	20.7981996500182	20.7891515247083	20.4859118349869	20.6038581218428
NA	19.207219320572	NA	18.5754801575248	NA	18.61428567957	NA	20.2494514521536	21.4978966554571	NA	20.060917536535	20.030796435099	19.3413233581835	NA	NA	NA	19.8760672333287
NA	24.9728991761448	25.2229142697206	25.7158631473559	25.3187587595751	25.1866538069023	25.2600819416614	NA	NA	24.8697602488731	24.5150274794549	NA	24.7644585834889	NA	NA	24.8937936666838	NA
ENSG00000062485	24.2351301573053	23.773340461521	NA	24.3423166975101	24.416028982453	24.3380372119428	NA	24.6741676944153	24.4887335533014	24.0123114958142	NA	24.3976735885581	24.9706630849775	NA	NA	24.2982404854359
NA	27.388292595598	27.0654813835632	NA	27.0142498722745	NA	26.7548084134552	26.8113968418725	26.46489830163	27.2568290449117	27.1113781596983	NA	27.1092870804864	26.7966213090434	NA	NA	26.1106615596385
ENSG00000112984	20.8345296879068	NA	19.9618340121818	20.4286954844279	17.5171464886495	17.8645368108269	20.7860430399503	17.4873062082335	NA	19.9828710580248	NA	18.7335714827564	16.7905521378054	NA	NA	16.6800298023282
NA	NA	NA	23.3885061055627	NA	NA	NA	NA	22.9381897494466	23.8998436795629	NA	24.3444855526263	NA	NA	21.6945126263587	NA	NA
ENSG00000262814	NA	NA	23.6758373246865	23.7516453904217	NA	23.8193862486147	23.5011811769739	23.6757296648946	23.2168080134097	23.2163935947237	22.7967153651891	23.4798818814819	NA	NA	23.2408320843679	23.1841507487733
ENSG00000125503	19.9434935178039	NA	17.8207149860166	19.6447188719451	NA	NA	17.1345065390227	18.9854861991046	NA	17.3223683033065	17.7025920754282	17.6594803132495	19.1233080719744	NA	17.4373782181707	NA
ENSG00000125450	20.9824533093493	NA	NA	18.6495859901176	19.7152850320757	NA	NA	NA	NA	20.759062442928	19.9867642235663	20.5963244491574	19.478228475765	19.9116523807228	19.5711156364464	20.2199861966359
NA	21.1891826993737	NA	20.9539718944089	21.8466304881138	21.2521687738506	20.0112709410216	20.0346968855414	18.6072219341499	NA	20.441821622179	NA	NA	20.30897000011	19.8011873337306	19.2594398510249	19.8854074193685
ENSG00000023734	NA	25.2115597952281	25.1289622090662	NA	NA	24.728633441732	24.8471372723008	24.1152932636329	24.9419903748107	NA	24.9728115515561	24.8276466247212	NA	24.4324980633108	24.3395330783649	24.676536917573
ENSG00000117707	24.7703691024544	NA	26.112889814161	26.4650540497723	NA	24.5900657059807	24.2791633646	22.1250249350738	NA	24.0870749581175	26.1084896809685	24.2586810400713	22.2689656877162	23.1906451680189	NA	22.2469609006485
ENSG00000248098	18.7350601444916	19.590634560065	NA	19.2291473921519	18.9243659986969	NA	NA	NA	19.1721637770151	20.0909394159844	NA	19.7481437017101	18.3717341114279	18.5408318347275	19.4773590609523	18.77995014327
NA	NA	NA	23.4776604515532	23.1264278366876	23.0192690113676	22.2283489867506	23.1993140897455	NA	23.7303449162331	NA	NA	23.5270722298269	NA	22.8596356339286	23.2158754039057	22.9819657829604
NA	20.0941653353127	19.1460664372247	19.8426541878984	19.0521328502779	19.3663008673928	19.3129405499347	19.6325231267448	18.6770038415564	18.7797578223951	NA	NA	NA	NA	17.7212060193963	NA	NA
ENSG00000164548	20.3232263235771	20.2927754595629	20.673143416743	20.5384845111494	20.8046730394483	NA	19.5796474011176	20.1956845908834	NA	20.2758289643096	20.5483967359291	NA	20.7092723244513	NA	20.7046365463703	19.6145732623663
ENSG00000142657	NA	26.616527530918	NA	26.4459433579466	NA	26.1863704458442	NA	25.3900161967621	26.4029348919939	NA	26.2964386143151	NA	NA	NA	25.8050126818395	25.9965591707572
ENSG00000072832	24.7112485329389	24.3271112731057	24.4667506149451	NA	24.3446209978727	23.8045942703706	24.1784326524783	23.2131629713124	24.7522581298834	NA	24.8493821921175	24.4558203450222	24.3890315339727	NA	NA	24.3108429546273
ENSG00000146047	28.7894251888285	28.0829910866329	29.2318295997043	29.0908092197358	NA	28.9550457211546	29.4919587280285	29.2872940571002	28.6721251571791	NA	29.1402662717763	29.2418177914679	29.943913759744	29.7345372203298	NA	29.6431150982034
ENSG00000158373	NA	28.0829910866329	NA	29.0908092197358	NA	28.9550457211546	29.4919587280285	29.2872940571002	28.6721251571791	28.901501844022	NA	29.2418177914679	29.943913759744	29.7345372203298	29.9792378207155	29.6431150982034
ENSG00000168242	NA	28.0829910866329	29.2318295997043	NA	NA	28.9550457211546	NA	29.2872940571002	28.6721251571791	28.901501844022	NA	29.2418177914679	29.943913759744	NA	NA	29.6431150982034
NA	28.7894251888285	28.0829910866329	NA	29.0908092197358	NA	NA	29.4919587280285	NA	NA	28.901501844022	29.1402662717763	29.2418177914679	29.943913759744	29.7345372203298	29.9792378207155	29.6431150982034
ENSG00000185130	28.7894251888285	28.0829910866329	29.2318295997043	29.0908092197358	29.034357906072	28.9550457211546	29.4919587280285	29.2872940571002	28.6721251571791	28.901501844022	29.1402662717763	NA	NA	NA	29.9792378207155	29.6431150982034
NA	28.7894251888285	28.0829910866329	29.2318295997043	29.0908092197358	29.034357906072	28.9550457211546	29.4919587280285	29.2872940571002	28.6721251571791	28.901501844022	29.1402662717763	29.2418177914679	NA	NA	29.9792378207155	NA
NA	28.7894251888285	28.0829910866329	NA	29.0908092197358	29.034357906072	NA	29.4919587280285	NA	28.6721251571791	28.901501844022	29.1402662717763	NA	29.943913759744	29.7345372203298	NA	29.6431150982034
ENSG00000197459	NA	NA	29.2318295997043	NA	NA	28.9550457211546	NA	NA	28.6721251571791	28.901501844022	NA	29.2418177914679	29.943913759744	NA	29.9792378207155	NA
ENSG00000197846	28.7894251888285	28.0829910866329	29.2318295997043	NA	NA	28.9550457211546	29.4919587280285	29.2872940571002	NA	28.901501844022	29.1402662717763	29.2418177914679	29.943913759744	29.7345372203298	29.9792378207155	29.6431150982034
ENSG00000197903	28.7894251888285	28.0829910866329	29.2318295997043	29.0908092197358	NA	NA	29.4919587280285	NA	28.6721251571791	NA	NA	29.2418177914679	29.943913759744	29.7345372203298	29.9792378207155	29.6431150982034
ENSG00000203814	NA	28.0829910866329	29.2318295997043	29.0908092197358	29.034357906072	NA	NA	29.2872940571002	NA	28.901501844022	29.1402662717763	29.2418177914679	29.943913759744	29.7345372203298	29.9792378207155	NA
NA	28.7894251888285	28.0829910866329	29.2318295997043	29.0908092197358	29.034357906072	28.9550457211546	NA	29.2872940571002	28.6721251571791	28.901501844022	29.1402662717763	29.2418177914679	NA	NA	29.9792378207155	NA
NA	22.118005738272	22.5776851332524	NA	NA	NA	NA	23.4115751207102	22.7880961879671	22.5986204858702	22.8802628525898	22.0411631506573	22.4762023224638	22.8233960083187	23.0460022299216	22.8715097342169	21.9828710580248
ENSG00000083444	23.4136423896161	NA	23.7757533318382	23.8675939689857	23.5932041716601	NA	23.0572527296134	23.6738982181568	23.320171426936	23.346786394213	22.7962202640357	NA	23.4658792343339	22.4557576477735	23.1580462719864	22.462937552424
ENSG00000074696	20.8130765782404	NA	20.551216336255	20.0413971346313	NA	NA	20.5566519872462	NA	20.2283489867506	NA	20.1982052118382	NA	20.6679569700276	20.1497917664789	20.2330391568141	NA
NA	NA	20.7207552737062	18.9085626734958	20.6223879094841	NA	NA	20.5558098653967	20.8295833883909	20.2538428694784	19.8510078157634	NA	NA	NA	20.0377828654151	20.5391474491127	19.7082116244545
NA	20.8901514432911	20.611712859388	20.1980852820787	20.4110061020596	20.1547439554687	NA	18.2490578835827	NA	20.2981565647184	19.2231957006105	20.6934495229542	19.6931942615267	19.7354733891769	NA	18.9051284174966	NA
ENSG00000173542	NA	20.611712859388	NA	20.4110061020596	20.1547439554687	18.6221733929729	18.2490578835827	NA	NA	NA	NA	19.6931942615267	NA	18.3450326733522	18.9051284174966	19.3420399339754
ENSG00000166340	20.2291708679762	20.9379743200082	20.972110363187	20.7549103310873	NA	20.4337973181656	NA	20.8371505280906	20.2882758222596	20.2436528308389	19.3074365301807	19.6283458558531	19.3248529606495	NA	18.7521192650791	16.6235671804797
ENSG00000129255	21.7826479449166	21.3668237743854	20.9781294750819	21.2023964848778	21.2522265336361	21.0563598806684	21.396498170454	21.7708429154532	21.7097350840292	21.3849544496906	21.4585888451536	NA	20.2657935777386	NA	19.2738729832193	20.4549297886283
ENSG00000170017	18.1202986364669	19.2717320126353	19.3360139663601	17.9055985421576	17.832259587183	NA	NA	18.6736610374054	20.577270227903	21.1358345146137	NA	20.9573061307378	20.8637809586375	19.7161228049068	20.4213170024445	NA
ENSG00000101811	22.95395413849	NA	22.7244447396467	NA	21.8066408699644	21.0425998817129	20.3487324759482	NA	NA	22.4471548795973	22.7108913339873	23.0456690209124	21.4803011011161	21.8322904968883	22.1164518445545	NA
